CVE_MUN,municipio,estado,NOM_ACUI,rha,POB_TOT,IM_2020,VA_Industrial,VA_Agricola,Tax_Ind_Millones,Vol_Extraccion_Total
8001,Ahumada,Chihuahua,LAGUNA DE HORMIGAS,Río Bravo,14635.0,57.8792460709196,1023.192,0.0,0.0,171.6664
8002,Aldama,Chihuahua,CHIHUAHUA-SACRAMENTO,Río Bravo,26047.0,59.6189434907829,1006.8,80.26499999999999,0.00261,144.18901000000002
8004,Aquiles Serdán,Chihuahua,VILLALBA,Río Bravo,24344.0,59.7382969251766,322.14300000000003,0.0,0.28691,4.13976
8005,Ascensión,Chihuahua,CASAS GRANDES,Río Bravo,26093.0,57.103885926836,1471.4160000000002,0.0,0.0,348.18557
8006,Bachíniva,Chihuahua,GUERRERO-YEPÓMERA,Río Bravo,5807.0,56.4884627618087,5.454000000000001,0.0,0.0,36.16191
8007,Balleza,Chihuahua,BOCOYNA,Río Bravo,16440.0,37.0071329897794,8.261,0.0,0.0,7.63626
8008,Cuauhtémoc,Chihuahua,LAGUNA DE MEXICANOS,Pacífico Norte,11270.0,21.4066346942113,13.208,0.0,0.0,0.0
8009,Bocoyna,Chihuahua,RÍO FUERTE,Río Bravo,23351.0,51.0463984941947,247.583,0.0,0.0,1.1288399999999998
8010,Buenaventura,Chihuahua,BAJA BABÍCORA,Río Bravo,25146.0,57.6734348889874,4918.617,0.0,0.0,342.68959
8011,Camargo,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,49499.0,59.1702578267324,2919.341,0.0,0.016,245.14908
8012,Carichí,Chihuahua,SAN FELIPE DE JESÚS,Río Bravo,8113.0,36.2118547830645,3.117,0.0,0.0,7.685989999999999
8013,Casas Grandes,Chihuahua,LA NORTEÑA,Río Bravo,11815.0,57.3475230143538,31.379,0.0,1.56013,93.647
8014,Guerrero,Chihuahua,RÍO FUERTE,Río Bravo,2034.0,56.5218322717029,3.882,0.0,0.0,56.27851
8015,Coyame del Sotol,Chihuahua,LOS JUNCOS,Río Bravo,1230.0,55.9134308710109,0.304,0.0,0.0,45.579089999999994
8016,La Cruz,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,3704.0,57.2047721222766,2.976,0.0,0.0,52.362269999999995
8017,Matamoros,Chihuahua,CABRERA-OCAMPO,Río Bravo,180638.0,59.7550793825456,18690.01,60.886,16.25358,370.65655
8018,Cusihuiriachi,Chihuahua,CARICHI-NONOAVA,Río Bravo,5099.0,55.5399045676485,0.0,0.0,0.0,52.830009999999994
8019,Chihuahua,Chihuahua,MEOQUI-DELICIAS,Río Bravo,937674.0,61.1241347126691,178712.383,4.71,76.87359,124.68722
8020,Chínipas,Chihuahua,CUCHUJAQUI,Pacífico Norte,6222.0,46.9759049848856,1.432,0.0,2.12621,0.28922
8021,Delicias,Chihuahua,MEOQUI-DELICIAS,Río Bravo,150506.0,59.8239321190413,15564.993,0.0,52.15602,254.14377
8022,Dr. Belisario Domínguez,Chihuahua,ALTO RÍO SAN PEDRO,Río Bravo,2456.0,55.1876973474337,0.0,0.0,0.0,0.73195
8023,Galeana,Chihuahua,IGNACIO ZARAGOZA,Río Bravo,6656.0,56.0690248832298,0.0,0.0,0.0,67.26277
8024,Santa Isabel,Chihuahua,ALTO RÍO SAN PEDRO,Río Bravo,3791.0,57.73560443975,141.943,0.0,0.0,4.44165
8025,Gómez Farías,Chihuahua,BAJA BABÍCORA,Río Bravo,7023.0,57.0518593120914,522.024,0.0,0.0,14.3246
8026,Guadalupe,Chihuahua,VALLE DEL PESO,Río Bravo,2448.0,56.1824495534136,0.707,0.0,0.0,2.50936
8027,Guachochi,Chihuahua,BOCOYNA,Pacífico Norte,50180.0,40.5223159301178,275.23400000000004,0.0,0.00051,1.29504
8029,Guadalupe Y Calvo,Chihuahua,RÍO CULIACÁN,Pacífico Norte,50514.0,39.3476294612872,83.512,0.0,10.20469,0.737
8030,Guazapares,Chihuahua,RÍO FUERTE,Pacífico Norte,8196.0,45.9632185719232,7.438,0.0,0.08897,0.6
8031,Juárez,Chihuahua,LAGUNA DE PATOS,Noroeste,35473.0,55.9626734119232,400.722,9.021,2.20351,170.75735999999998
8032,Hidalgo del Parral,Chihuahua,PARRAL-VALLE DEL VERANO,Río Bravo,116662.0,59.787543846929,5129.541,0.0,0.88944,8.97894
8033,Huejotitán,Chihuahua,BOCOYNA,Río Bravo,824.0,56.1289051917859,0.0,0.0,0.0,1.88488
8034,Ignacio Zaragoza,Chihuahua,BAJA BABÍCORA,Río Bravo,5196.0,56.6376640852616,423.233,0.0,0.0,2.35893
8035,Janos,Chihuahua,CASAS GRANDES,Río Bravo,11005.0,55.7900940274089,3.1670000000000003,0.0,0.0,200.96044
8038,Julimes,Chihuahua,MEOQUI-DELICIAS,Río Bravo,4980.0,57.1009447936851,2.664,0.246,0.0,100.98158
8039,López,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,4122.0,56.6285335688641,15.238,0.0,0.0,112.58099
8040,Madera,Chihuahua,GUERRERO-YEPÓMERA,Noroeste,25144.0,57.308730023454,664.348,5.935,20.20401,17.3225
8041,Maguarichi,Chihuahua,RÍO FUERTE,Pacífico Norte,1302.0,43.8861029969325,0.0,0.0,0.0,0.288
8042,Manuel Benavides,Chihuahua,LAGUNA LOS ALAZANES,Río Bravo,1178.0,54.9020494158249,0.207,0.0,0.0,20.06728
8043,Matachí,Chihuahua,GUERRERO-YEPÓMERA,Noroeste,2742.0,56.3693172154256,290.118,0.0,0.0,7.61913
8044,Jiménez,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,4314.0,56.5311710069503,238.271,0.0,0.0,13.37269
8045,Meoqui,Chihuahua,MEOQUI-DELICIAS,Río Bravo,44853.0,58.5300430129362,4778.128,0.0,2.38702,373.6123
8047,Moris,Chihuahua,SAN BERNARDO,Noroeste,4447.0,52.8473147515901,2.17,0.0,0.0,0.19
8048,Namiquipa,Chihuahua,GUERRERO-YEPÓMERA,Río Bravo,22712.0,57.3583167051025,799.2529999999999,0.7969999999999999,0.0,268.50777
8049,Nonoava,Chihuahua,BOCOYNA,Río Bravo,2757.0,49.1095128896613,1.162,0.0,0.0,0.14092
8050,Nuevo Casas Grandes,Chihuahua,BUENAVENTURA,Río Bravo,65753.0,59.7135984544129,10739.143,0.0,0.05735,201.50456
8052,Ojinaga,Chihuahua,LAGUNA LOS ALAZANES,Río Bravo,24534.0,58.592368680844,2095.646,138.079,0.98896,132.27608
8053,Praxedis G. Guerrero,Chihuahua,VALLE DE JUÁREZ,Río Bravo,5111.0,56.1029084642484,140.45600000000002,0.0,0.0,56.62262
8054,Riva Palacio,Chihuahua,ALTO RÍO SAN PEDRO,Río Bravo,7695.0,57.3957015514393,890.769,0.0,0.02221,64.17432000000001
8055,Rosales,Chihuahua,MEOQUI-DELICIAS,Río Bravo,16776.0,57.7002206334115,43.442,0.0,0.0,270.05343999999997
8056,Rosario,Chihuahua,BOCOYNA,Río Bravo,2079.0,55.0714721618796,0.22,0.0,0.0,2.11266
8057,San Francisco de Borja,Chihuahua,SAN FELIPE DE JESÚS,Río Bravo,2197.0,53.8065434665338,0.856,0.0,0.0,6.09973
8058,San Francisco de Conchos,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,2696.0,57.522137155796,0.0,0.722,0.0,49.71789
8059,San Francisco del Oro,Chihuahua,PROVIDENCIA,Río Bravo,5004.0,57.9758583067828,25.94,0.0,5.78486,0.8277700000000001
8060,Santa Bárbara,Chihuahua,PROVIDENCIA,Río Bravo,11582.0,59.0695487231787,30.188,0.0,1.03667,81.70017
8061,Satevó,Chihuahua,SAN FELIPE DE JESÚS,Río Bravo,3414.0,56.3293489861721,0.566,0.0,2.7284,17.79647
8062,Saucillo,Chihuahua,JIMÉNEZ-CAMARGO,Río Bravo,29862.0,58.2701677860254,876.435,0.0,0.21714,198.16924
8063,Temósachic,Chihuahua,SAN BERNARDO,Noroeste,5320.0,53.9090226568948,0.979,0.0,0.0,7.74522
8064,El Tule,Chihuahua,BOCOYNA,Río Bravo,1448.0,55.0102836569811,0.0,0.0,0.0,1.27511
8065,Urique,Chihuahua,RÍO FUERTE,Pacífico Norte,17043.0,36.7851601354547,2.522,0.0,0.45615,1.106
8066,Uruachi,Chihuahua,RÍO FUERTE,Noroeste,6512.0,41.6391520113259,0.0,0.0,0.0,0.0
8067,Valle de Zaragoza,Chihuahua,SAN FELIPE DE JESÚS,Río Bravo,4775.0,56.0284819036415,22.146,0.0,0.0,25.77815
9002,Azcapotzalco,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,432205.0,60.637957252589,231638.237,0.0,67.06996,7.66495
9003,Coyoacán,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,614447.0,60.8769530595478,57216.958,0.0,16.28082,5.28328
9004,Benito Juárez,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,217686.0,60.4421617230741,9606.341,0.0,1.9569,0.66926
9005,Gustavo A. Madero,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,1173351.0,60.0921224607171,39297.375,4.987,12.30991,0.99668
9006,Iztacalco,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,404695.0,60.4422454901315,37801.534,0.0,29.46462,1.43914
9007,Iztapalapa,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,1835486.0,59.5445475030509,97788.531,0.0,17.68321,1.5198
9008,La Magdalena Contreras,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,247622.0,59.6833405260121,716.3259999999999,0.0,0.95666,0.04
9009,Milpa Alta,Ciudad de México,CUAUTLA-YAUTEPEC,Aguas del Valle de México,152685.0,57.2813027602769,1041.565,0.0,0.0,0.0398
9010,Álvaro Obregón,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,759137.0,60.4870520786772,21131.793,0.0,1.55315,1.24612
9011,Tláhuac,Ciudad de México,CHALCO-AMECAMECA,Aguas del Valle de México,392313.0,59.325104804355,9244.921,0.0,0.0,0.09685
9012,Tlalpan,Ciudad de México,CUERNAVACA,Aguas del Valle de México,699928.0,59.5683005202987,22295.44,0.0,0.49137,0.06934
9013,Xochimilco,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,442178.0,58.5571719595363,32869.826,0.0,2.7339,0.46897
9016,Miguel Hidalgo,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,Aguas del Valle de México,414470.0,61.2214578697982,28565.567,0.0,100.26552,13.30792
9106,Venustiano Carranza,Ciudad de México,ZONA METROPOLITANA DE LA CD. DE MÉXICO,,,,0.0,0.0,0.0,0.0
10001,Canatlán,Durango,RÍO PRESIDIO,Pacífico Norte,31454.0,56.6960494329267,413.674,0.0,0.0,62.49464
10002,Canelas,Durango,RÍO SAN LORENZO,Pacífico Norte,4321.0,50.8021460659875,4.363,0.0,0.0,0.17282
10003,Coneto de Comonfort,Durango,SAN JUAN DEL RÍO,Cuencas Centrales del Norte,4084.0,55.3986423304642,0.0,0.0,0.0,0.91227
10004,Cuencamé,Durango,HIDALGO,Cuencas Centrales del Norte,34955.0,56.9816697852868,413.326,0.0,19.20486,36.365269999999995
10005,Durango,Durango,VALLE ACAPONETA-CAÑAS,Pacífico Norte,688697.0,59.5910145755833,31636.037,31.983,37.92697,165.96747000000002
10006,General Simón Bolívar,Durango,EL PALMAR,Cuencas Centrales del Norte,10038.0,54.341867581474,3.948,0.0,0.0,26.55742
10007,Gómez Palacio,Durango,PRINCIPAL-REGIÓN LAGUNERA,Cuencas Centrales del Norte,372750.0,59.2730388873649,67920.302,0.0,47.33179,293.21977999999996
10008,Guadalupe Victoria,Durango,VICENTE GUERRERO-POANAS,Pacífico Norte,36695.0,57.895155666715,631.0989999999999,0.0,0.0,17.00642
10009,Guanaceví,Durango,TEPEHUANES-SANTIAGO,Cuencas Centrales del Norte,9869.0,52.9964160469859,10.462,0.0,0.98766,1.02357
10011,Indé,Durango,MATALOTES-EL ORO,Cuencas Centrales del Norte,4748.0,55.6061648400237,0.826,12.834,0.66853,6.9810300000000005
10012,Lerdo,Durango,PEDRICEÑA-VELARDEÑA,Cuencas Centrales del Norte,163313.0,58.8038790671402,5577.731,0.0,15.24034,165.00629999999998
10013,Mapimí,Durango,NAZAS,Cuencas Centrales del Norte,26932.0,56.7490494471011,691.537,0.0,0.05802,114.17453
10014,Mezquital,Durango,VALLE SANTIAGO-SAN BLAS,Pacífico Norte,48583.0,28.2229952282718,32.253,0.0,0.0,8.55452
10015,Nazas,Durango,PEDRICEÑA-VELARDEÑA,Cuencas Centrales del Norte,12894.0,55.8717551228194,34.881,0.0,0.0,74.86240000000001
10016,Nombre de Dios,Durango,VALLE DEL MEZQUITAL,Pacífico Norte,19060.0,56.885686159889,656.242,0.0,0.30497,41.296319999999994
10019,Otáez,Durango,RÍO SAN LORENZO,Pacífico Norte,4924.0,50.5858068355353,0.15,0.0,2.54643,0.4373
10020,Pánuco de Coronado,Durango,VALLE DEL GUADIANA,Pacífico Norte,12656.0,57.3430224858356,100.347,0.0,5.31147,9.09277
10021,Peñón Blanco,Durango,PEDRICEÑA-VELARDEÑA,Cuencas Centrales del Norte,11118.0,56.7246617952508,32.277,0.0,0.0,9.7425
10022,Poanas,Durango,HIDALGO,Pacífico Norte,25623.0,57.3596245514937,66.342,13.668,0.0,81.37074000000001
10023,Pueblo Nuevo,Durango,VALLE ACAPONETA-CAÑAS,Pacífico Norte,51269.0,51.5504064424081,1186.159,0.0,0.00177,1.33138
10024,Rodeo,Durango,SAN JUAN DEL RÍO,Cuencas Centrales del Norte,12818.0,56.9146939292816,33.607,0.0,0.0,26.85079
10025,San Bernardo,Durango,MATALOTES-EL ORO,Cuencas Centrales del Norte,2837.0,55.0338068365764,0.828,0.0,0.0,8.1712
10026,San Dimas,Durango,RÍO BALUARTE,Pacífico Norte,17333.0,54.9460377012624,23.865,0.0,1.57729,3.99309
10027,San Juan de Guadalupe,Durango,EL PALMAR,Cuencas Centrales del Norte,5251.0,52.2075436392665,11.32,0.0,0.0,7.00209
10029,San Luis del Cordero,Durango,NAZAS,Cuencas Centrales del Norte,2103.0,55.8256287374821,0.0,0.0,0.0,1.43
10030,San Pedro del Gallo,Durango,NAZAS,Cuencas Centrales del Norte,1633.0,55.7312859224862,0.0,0.0,0.0,2.1033
10031,Santa Clara,Durango,EL PALMAR,Cuencas Centrales del Norte,6727.0,55.7855929243672,12.871,0.0,0.0,8.330540000000001
10032,Santiago Papasquiaro,Durango,RÍO SAN LORENZO,Cuencas Centrales del Norte,49207.0,56.4002460342517,826.549,17.330000000000002,1.21345,20.43932
10033,Súchil,Durango,SAN PEDRO-TUXPAN,Pacífico Norte,6917.0,53.5585706988264,12.142,0.0,0.00544,7.279000000000001
10034,Tamazula,Durango,RÍO PIAXTLA,Pacífico Norte,26300.0,47.0905774506537,29.053,0.0,0.0,0.15908
10035,Tepehuanes,Durango,RÍO SAN LORENZO,Cuencas Centrales del Norte,11378.0,54.1944274563485,99.055,0.0,0.19088,4.97677
10036,Tlahualilo,Durango,CEBALLOS,Cuencas Centrales del Norte,21143.0,57.0767291965583,9353.087,0.0,0.0,108.81995
10037,Topia,Durango,RÍO CULIACÁN,Pacífico Norte,9320.0,51.8223254394095,11.353,0.0,0.26575,0.97762
10038,Vicente Guerrero,Durango,HIDALGO,Pacífico Norte,23476.0,58.469883553421,488.348,0.0,0.0,5.77893
10039,Nuevo Ideal,Durango,TEPEHUANES-SANTIAGO,Pacífico Norte,27981.0,57.3614835396817,855.377,0.0,0.11059,44.12094999999999
10061,Ocampo,Durango,MATALOTES-EL ORO,,,,0.0,0.0,0.0,0.0
10064,El Oro,Durango,GALEANA-QUEMADO,,,,0.0,0.0,0.0,0.0
11001,Abasolo,Guanajuato,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,92040.0,55.5402606919792,2194.664,0.0,1.22178,177.4014
11002,Acámbaro,Guanajuato,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,108697.0,56.9612217570423,2120.1710000000003,66.967,0.00917,183.2435
11003,San Miguel de Allende,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,174615.0,56.201217751103,8574.225,0.0,8.91238,95.16192
11004,Apaseo el Alto,Guanajuato,SALVATIERRA-ACÁMBARO,Lerma-Santiago-Pacífico,63392.0,56.7235853688555,3579.704,0.0,2.42549,27.970519999999997
11005,Apaseo el Grande,Guanajuato,VALLE DE CELAYA,Lerma-Santiago-Pacífico,117883.0,57.409175625332,48827.006,0.0,55.20626,79.16998000000001
11006,Atarjea,Guanajuato,TOLIMÁN,Golfo Norte,5296.0,49.6157618202359,0.0,0.0,0.0,0.0
11007,Celaya,Guanajuato,SALVATIERRA-ACÁMBARO,Lerma-Santiago-Pacífico,521169.0,58.8389938098381,230906.028,9.182,69.7694,195.11473
11008,Manuel Doblado,Guanajuato,PÉNJAMO-ABASOLO,Lerma-Santiago-Pacífico,41240.0,55.7576546289023,856.031,0.0,0.0,90.54797
11009,Comonfort,Guanajuato,VALLE DE CELAYA,Lerma-Santiago-Pacífico,82216.0,54.1045646023985,3119.272,0.0,1.61739,38.367250000000006
11010,Coroneo,Guanajuato,MARAVATÍO-CONTEPEC-E. HUERTA,Lerma-Santiago-Pacífico,11083.0,55.4795869955235,64.689,0.0,0.0,8.07015
11011,Cortazar,Guanajuato,CIENEGA PRIETA-MOROLEÓN,Lerma-Santiago-Pacífico,97928.0,57.5912510275716,6474.29,0.0,4.15086,143.99245000000002
11012,Cuerámaro,Guanajuato,PÉNJAMO-ABASOLO,Lerma-Santiago-Pacífico,30857.0,56.2000969935609,327.94,0.0,0.0,30.39263
11013,Doctor Mora,Guanajuato,DR. MORA-SAN JOSÉ ITURBIDE,Lerma-Santiago-Pacífico,27390.0,55.5459682282103,8144.25,0.0,9.18712,24.57636
11014,Dolores Hidalgo Cuna de la Independencia Nacional,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,163038.0,55.0125571352096,2088.845,0.0,0.18765,162.21529
11015,Guanajuato,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,194500.0,58.5616972804428,2542.529,0.5,1.48401,17.76417
11016,Huanímaro,Guanajuato,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,21128.0,56.1618594066586,68.371,0.0,0.0,36.14315
11017,Irapuato,Guanajuato,PÉNJAMO-ABASOLO,Lerma-Santiago-Pacífico,592953.0,58.7609194025885,129358.808,0.0,107.47469,236.52297
11018,Jaral del Progreso,Guanajuato,CIENEGA PRIETA-MOROLEÓN,Lerma-Santiago-Pacífico,38782.0,56.9345416463024,1256.447,0.0,5.96484,97.01738
11019,Jerécuaro,Guanajuato,MARAVATÍO-CONTEPEC-E. HUERTA,Lerma-Santiago-Pacífico,49517.0,53.9809899283802,92.556,16.255,0.0,27.49
11020,León,Guanajuato,RÍO TURBIO,Lerma-Santiago-Pacífico,1721215.0,59.0793372109962,140640.487,17.645,74.70317,123.0181
11021,Moroleón,Guanajuato,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,47261.0,58.3975353685313,1327.606,0.0,0.0262,0.77852
11023,Pueblo Nuevo,Guanajuato,PÉNJAMO-ABASOLO,Lerma-Santiago-Pacífico,154960.0,55.2419593139735,7848.110000000001,0.0,2.72355,232.25099
11025,Purísima del Rincón,Guanajuato,SAN JOSÉ DE LAS PILAS,Lerma-Santiago-Pacífico,83842.0,57.4725524094044,9599.403,0.0,7.06239,136.20387000000002
11026,Romita,Guanajuato,PÉNJAMO-ABASOLO,Lerma-Santiago-Pacífico,65766.0,56.0025333976943,595.476,0.0,0.15963,50.31687
11027,Salamanca,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,273417.0,58.3158092065983,114631.674,0.0,460.87777,270.90348
11028,Salvatierra,Guanajuato,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,94126.0,56.6436237406066,1087.763,0.0,2.03428,82.51765
11029,San Diego de la Unión,Guanajuato,CUENCA ALTA DEL RÍO LAJA,Lerma-Santiago-Pacífico,41054.0,53.4163093212806,535.971,0.0,0.0,35.7153
11030,San Felipe,Guanajuato,SILAO-ROMITA,Lerma-Santiago-Pacífico,119793.0,53.9971522493502,1714.0279999999998,0.0,0.0,131.45677
11031,Santa Catarina,Guanajuato,TOLIMÁN,Lerma-Santiago-Pacífico,130871.0,57.6617426611668,13463.872,0.0,0.26612,57.06251
11032,San José Iturbide,Guanajuato,VALLE DE AMAZCALA,Lerma-Santiago-Pacífico,89558.0,57.2411850613912,60225.617,0.0,94.62929,50.618
11033,San Luis de la Paz,Guanajuato,DR. MORA-SAN JOSÉ ITURBIDE,Lerma-Santiago-Pacífico,128536.0,55.0984879479621,870.835,0.0,5.0746,92.25084
11035,Santa Cruz de Juventino Rosas,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,82340.0,56.1745084950172,3650.599,0.0,6.28935,45.472559999999994
11036,Santiago Maravatío,Guanajuato,LAGO DE CUITZEO,Lerma-Santiago-Pacífico,6714.0,55.6898140782752,43.916,0.0,0.0,32.561
11037,Silao de la Victoria,Guanajuato,SILAO-ROMITA,Lerma-Santiago-Pacífico,203556.0,56.9524941709445,195016.718,0.0,38.95047,70.17544000000001
11038,Tarandacuao,Guanajuato,MARAVATÍO-CONTEPEC-E. HUERTA,Lerma-Santiago-Pacífico,11304.0,56.6384969619746,32.889,0.0,0.0,12.77829
11039,Tarimoro,Guanajuato,VALLE DE ACÁMBARO,Lerma-Santiago-Pacífico,35905.0,56.1138010965813,122.147,0.0,0.0,63.258709999999994
11040,Tierra Blanca,Guanajuato,VALLE DE AMAZCALA,Lerma-Santiago-Pacífico,20007.0,52.5499917148746,21.758,0.0,0.0,0.33235
11041,Uriangato,Guanajuato,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,61494.0,57.7259982373562,1406.193,0.0,0.43152,2.37429
11042,Valle de Santiago,Guanajuato,PASTOR ORTÍZ-LA PIEDAD,Lerma-Santiago-Pacífico,150054.0,56.2909819677847,2446.221,0.0,0.56097,159.32304999999997
11043,Victoria,Guanajuato,DR. MORA-SAN JOSÉ ITURBIDE,Lerma-Santiago-Pacífico,21253.0,53.004785386498,21.782,0.0,0.0,3.5783
11044,Villagrán,Guanajuato,IRAPUATO-VALLE,Lerma-Santiago-Pacífico,65791.0,57.7476757905276,27827.818,0.0,60.37925,93.28794
11045,Xichú,Guanajuato,TOLIMÁN,Lerma-Santiago-Pacífico,11143.0,51.4984381356938,0.5,0.0,0.0,0.46897
11046,Yuriria,Guanajuato,MORELIA-QUERÉNDARO,Lerma-Santiago-Pacífico,68741.0,55.54535694064,562.018,47.971,0.00673,68.57017
11061,Ocampo,Guanajuato,CUENCA ALTA DEL RÍO LAJA,,,,0.0,0.0,0.0,0.0
12001,Acapulco de Juárez,Guerrero,PAPAGAYO,Pacífico Sur,779566.0,56.4365962739593,8479.007000000001,668.915,11.28607,19.67048
12002,Ahuacuotzingo,Guerrero,TLAPA-HUAMUXTITLÁN,Balsas,25205.0,45.2767029499794,15.416,0.0,0.0,0.44971
12003,Ajuchitlán del Progreso,Guerrero,TECPAN,Balsas,37655.0,48.200120627665,92.964,4.527,0.0,60.64622
12004,Benito Juárez,Guerrero,ATOYAC,Balsas,21225.0,44.2220999658423,8.331,0.405,0.0,0.93363
12005,Alpoyeca,Guerrero,TLAPA-HUAMUXTITLÁN,Balsas,7813.0,52.8246988915791,32.247,0.0,0.0,1.88872
12006,Apaxtla,Guerrero,TLACOTEPEC,Balsas,11112.0,52.2489378040438,41.457,6.297,0.0,0.0204299999999999
12007,Arcelia,Guerrero,TLACOTEPEC,Balsas,33267.0,53.7957024788327,132.725,1.172,0.0,26.48498
12008,Atenango del Río,Guerrero,HUITZUCO,Balsas,9147.0,49.298446956923,16.528,0.683,0.0,0.25563
12009,Atlamajalcingo del Monte,Guerrero,CUAJINICUILAPA,Balsas,5811.0,42.5238805337985,4.034,0.0,0.0,0.0
12010,Atlixtac,Guerrero,PAPAGAYO,Balsas,28491.0,44.3202127135831,7.981,0.0,0.0,0.0
12011,Atoyac de Álvarez,Guerrero,COYUCA,Pacífico Sur,60680.0,53.5449486798105,279.336,31.178,0.0,24.00913
12012,Ayutla de los Libres,Guerrero,COPALA,Pacífico Sur,69123.0,45.9408493832503,125.305,13.4,0.0,2.40014
12013,Azoyú,Guerrero,MARQUELIA,Pacífico Sur,15099.0,49.8393979076159,34.469,5.819,0.00235,2.48932
12015,Buenavista de Cuéllar,Guerrero,HUITZUCO,Balsas,12982.0,55.9209097976551,220.398,0.0,0.00031,1.71062
12016,Coahuayutla de José María Izazaga,Guerrero,PASO DE ARENA,Balsas,12408.0,43.0943701858677,7.988,39.939,0.0,2.44906
12018,Copala,Guerrero,COPALA,Pacífico Sur,14463.0,52.0269598671923,49.144,73.143,0.0,29.55887
12019,Copalillo,Guerrero,HUITZUCO,Balsas,15598.0,40.4725102368328,156.15,0.0,0.0,0.74232
12020,Copanatoyac,Guerrero,TLAPA-HUAMUXTITLÁN,Balsas,21648.0,42.2605597061693,8.93,0.0,0.0,1.03181
12021,Coyuca de Benítez,Guerrero,PAPAGAYO,Pacífico Sur,73056.0,52.2596397043313,142.722,80.018,0.023,30.466849999999997
12022,Coyuca de Catalán,Guerrero,SAN LUIS,Balsas,38554.0,49.1333331474592,76.311,0.0,0.0,38.583
12023,Cuajinicuilapa,Guerrero,PINOTEPA NACIONAL,Pacífico Sur,26627.0,51.7467112006845,125.624,21.526,0.0,25.77161
12024,Cualác,Guerrero,TLAPA-HUAMUXTITLÁN,Balsas,7874.0,50.1261389887712,10.804,0.0,0.0,0.03012
12025,Cuautepec,Guerrero,COPALA,Pacífico Sur,17024.0,47.3225577892906,31.162,0.0,0.0,12.30166
12026,Cuetzala del Progreso,Guerrero,TLACOTEPEC,Balsas,8272.0,45.8130475564146,5.564,0.0,0.0,1.93043
12027,Cutzamala de Pinzón,Guerrero,ALTAMIRANO-CUTZAMALA,Balsas,20537.0,50.5348241107247,41.561,95.186,0.0007,80.89703999999999
12028,Chilapa de Álvarez,Guerrero,PAPAGAYO,Pacífico Sur,123722.0,47.4357642894414,418.913,0.0,0.0,2.7164
12029,Chilpancingo de los Bravo,Guerrero,PAPAGAYO,Pacífico Sur,283354.0,56.4592257608969,1189.384,0.0,0.15375,16.383680000000002
12030,Florencio Villarreal,Guerrero,NEXPA,Pacífico Sur,22250.0,51.5955507312618,71.407,73.404,0.0,12.321370000000002
12031,General Canuto A. Neri,Guerrero,ARCELIA,Balsas,6278.0,48.0118326224054,5.2379999999999995,0.0,0.0,0.0
12032,General Heliodoro Castillo,Guerrero,PAPAGAYO,Balsas,37254.0,45.6698752615873,42.011,16.25,0.92738,0.52621
12033,Huamuxtitlán,Guerrero,TLAPA-HUAMUXTITLÁN,Balsas,17488.0,53.6505222551009,41.168,0.0,0.0,5.98616
12034,Huitzuco de los Figueroa,Guerrero,HUITZUCO,Balsas,36593.0,51.2365191744536,136.082,0.0,0.02059,1.46372
12035,Iguala de la Independencia,Guerrero,POLONCINGO,Balsas,154173.0,55.7895844043228,1748.31,1.908,0.256,11.97651
12036,Igualapa,Guerrero,CUAJINICUILAPA,Pacífico Sur,11739.0,48.7133160121417,27.29,0.0,0.00153,0.01294
12037,Ixcateopan de Cuauhtémoc,Guerrero,IGUALA,Balsas,6138.0,52.1177767047208,28.783,0.0,0.0,0.00233
